Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Chennai,PM2.5 - Principal,2020-01-09 07:00 AM,2020,01,09,07,23.0,74,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 08:00 AM,2020,01,09,08,62.0,154,Unhealthy,101.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 09:00 AM,2020,01,09,09,68.5,158,Unhealthy,75.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 10:00 AM,2020,01,09,10,42.7,119,Unhealthy for Sensitive Groups,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 11:00 AM,2020,01,09,11,29.3,87,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 12:00 PM,2020,01,09,12,22.6,73,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 01:00 PM,2020,01,09,13,18.3,64,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 02:00 PM,2020,01,09,14,16.1,59,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 03:00 PM,2020,01,09,15,16.5,60,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 04:00 PM,2020,01,09,16,15.7,59,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 05:00 PM,2020,01,09,17,15.8,59,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 06:00 PM,2020,01,09,18,13.9,55,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 07:00 PM,2020,01,09,19,15.4,58,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 08:00 PM,2020,01,09,20,16.7,61,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 09:00 PM,2020,01,09,21,18.4,64,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 10:00 PM,2020,01,09,22,17.8,63,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-09 11:00 PM,2020,01,09,23,18.7,65,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 12:00 AM,2020,01,10,00,18.8,65,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 01:00 AM,2020,01,10,01,18.9,65,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 02:00 AM,2020,01,10,02,20.9,70,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 03:00 AM,2020,01,10,03,21.4,71,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 04:00 AM,2020,01,10,04,22.7,73,Moderate,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 05:00 AM,2020,01,10,05,30.8,90,Moderate,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 06:00 AM,2020,01,10,06,36.9,104,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 07:00 AM,2020,01,10,07,41.9,117,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 08:00 AM,2020,01,10,08,30.4,89,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 09:00 AM,2020,01,10,09,24.2,76,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 10:00 AM,2020,01,10,10,20.6,69,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 11:00 AM,2020,01,10,11,18.8,65,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 12:00 PM,2020,01,10,12,18.9,65,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 01:00 PM,2020,01,10,13,19.9,67,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 02:00 PM,2020,01,10,14,20.4,68,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 03:00 PM,2020,01,10,15,20.7,69,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 04:00 PM,2020,01,10,16,23.3,75,Moderate,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 05:00 PM,2020,01,10,17,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 06:00 PM,2020,01,10,18,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 07:00 PM,2020,01,10,19,27.3,83,Moderate,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 08:00 PM,2020,01,10,20,28.4,85,Moderate,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 09:00 PM,2020,01,10,21,29.1,87,Moderate,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 10:00 PM,2020,01,10,22,26.9,82,Moderate,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-10 11:00 PM,2020,01,10,23,27.0,82,Moderate,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 12:00 AM,2020,01,11,00,24.6,77,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 01:00 AM,2020,01,11,01,25.1,78,Moderate,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 02:00 AM,2020,01,11,02,26.7,82,Moderate,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 03:00 AM,2020,01,11,03,27.5,83,Moderate,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 04:00 AM,2020,01,11,04,35.0,99,Moderate,42.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 05:00 AM,2020,01,11,05,38.0,107,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 06:00 AM,2020,01,11,06,43.5,121,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 07:00 AM,2020,01,11,07,49.2,135,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 08:00 AM,2020,01,11,08,39.1,110,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 09:00 AM,2020,01,11,09,34.0,97,Moderate,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 10:00 AM,2020,01,11,10,30.0,89,Moderate,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 11:00 AM,2020,01,11,11,28.0,84,Moderate,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 12:00 PM,2020,01,11,12,26.5,81,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 01:00 PM,2020,01,11,13,25.7,80,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 02:00 PM,2020,01,11,14,23.3,75,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 03:00 PM,2020,01,11,15,21.1,70,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 04:00 PM,2020,01,11,16,19.5,67,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 05:00 PM,2020,01,11,17,25.7,80,Moderate,32.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 06:00 PM,2020,01,11,18,26.3,81,Moderate,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 07:00 PM,2020,01,11,19,26.8,82,Moderate,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 08:00 PM,2020,01,11,20,28.6,86,Moderate,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 09:00 PM,2020,01,11,21,29.2,87,Moderate,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 10:00 PM,2020,01,11,22,31.5,92,Moderate,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-11 11:00 PM,2020,01,11,23,33.2,95,Moderate,35.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 12:00 AM,2020,01,12,00,30.7,90,Moderate,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 01:00 AM,2020,01,12,01,31.8,92,Moderate,33.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 02:00 AM,2020,01,12,02,41.9,117,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 03:00 AM,2020,01,12,03,44.4,123,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 04:00 AM,2020,01,12,04,43.6,121,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 05:00 AM,2020,01,12,05,42.8,119,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 06:00 AM,2020,01,12,06,51.4,140,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 07:00 AM,2020,01,12,07,64.7,156,Unhealthy,78.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 08:00 AM,2020,01,12,08,66.8,157,Unhealthy,69.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 09:00 AM,2020,01,12,09,68.9,158,Unhealthy,71.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 10:00 AM,2020,01,12,10,70.4,159,Unhealthy,72.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 11:00 AM,2020,01,12,11,64.2,155,Unhealthy,58.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 12:00 PM,2020,01,12,12,60.6,154,Unhealthy,57.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 01:00 PM,2020,01,12,13,58.7,153,Unhealthy,56.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 02:00 PM,2020,01,12,14,57.9,152,Unhealthy,57.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 03:00 PM,2020,01,12,15,56.1,151,Unhealthy,54.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 04:00 PM,2020,01,12,16,56.9,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 05:00 PM,2020,01,12,17,57.0,152,Unhealthy,55.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 06:00 PM,2020,01,12,18,57.6,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 07:00 PM,2020,01,12,19,59.1,153,Unhealthy,63.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 08:00 PM,2020,01,12,20,60.5,154,Unhealthy,65.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 09:00 PM,2020,01,12,21,61.6,154,Unhealthy,65.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 10:00 PM,2020,01,12,22,61.7,154,Unhealthy,66.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-12 11:00 PM,2020,01,12,23,65.1,156,Unhealthy,72.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 12:00 AM,2020,01,13,00,68.3,158,Unhealthy,75.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 01:00 AM,2020,01,13,01,73.8,160,Unhealthy,82.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 02:00 AM,2020,01,13,02,75.2,161,Unhealthy,78.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 03:00 AM,2020,01,13,03,79.4,163,Unhealthy,86.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 04:00 AM,2020,01,13,04,82.8,165,Unhealthy,88.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 05:00 AM,2020,01,13,05,82.6,165,Unhealthy,84.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 06:00 AM,2020,01,13,06,93.3,171,Unhealthy,107.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 07:00 AM,2020,01,13,07,97.6,173,Unhealthy,105.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 08:00 AM,2020,01,13,08,104.1,176,Unhealthy,112.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 09:00 AM,2020,01,13,09,98.6,173,Unhealthy,91.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 10:00 AM,2020,01,13,10,74.2,161,Unhealthy,50.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 11:00 AM,2020,01,13,11,60.6,154,Unhealthy,47.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 12:00 PM,2020,01,13,12,53.8,146,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 01:00 PM,2020,01,13,13,49.4,135,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 02:00 PM,2020,01,13,14,46.6,128,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 03:00 PM,2020,01,13,15,46.3,128,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 04:00 PM,2020,01,13,16,46.1,127,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 05:00 PM,2020,01,13,17,47.0,129,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 06:00 PM,2020,01,13,18,49.0,134,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 07:00 PM,2020,01,13,19,53.5,145,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 08:00 PM,2020,01,13,20,53.7,146,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 09:00 PM,2020,01,13,21,53.4,145,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 10:00 PM,2020,01,13,22,52.8,144,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-13 11:00 PM,2020,01,13,23,52.3,142,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 12:00 AM,2020,01,14,00,50.7,138,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 01:00 AM,2020,01,14,01,49.5,135,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 02:00 AM,2020,01,14,02,53.9,146,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 03:00 AM,2020,01,14,03,52.2,142,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 04:00 AM,2020,01,14,04,52.1,142,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 05:00 AM,2020,01,14,05,57.3,152,Unhealthy,68.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 06:00 AM,2020,01,14,06,141.0,195,Unhealthy,222.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 07:00 AM,2020,01,14,07,391.0,428,Hazardous,641.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 08:00 AM,2020,01,14,08,611.6,573,Hazardous,832.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 09:00 AM,2020,01,14,09,582.3,554,Hazardous,553.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 10:00 AM,2020,01,14,10,613.7,575,Hazardous,645.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 11:00 AM,2020,01,14,11,328.8,379,Hazardous,44.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 12:00 PM,2020,01,14,12,181.9,232,Very Unhealthy,35.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 01:00 PM,2020,01,14,13,110.4,179,Unhealthy,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 02:00 PM,2020,01,14,14,72.2,160,Unhealthy,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 03:00 PM,2020,01,14,15,53.1,144,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 04:00 PM,2020,01,14,16,47.5,131,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 05:00 PM,2020,01,14,17,42.7,119,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 06:00 PM,2020,01,14,18,39.8,112,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 07:00 PM,2020,01,14,19,40.8,114,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 08:00 PM,2020,01,14,20,38.3,108,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 09:00 PM,2020,01,14,21,36.6,104,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 10:00 PM,2020,01,14,22,37.7,106,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-14 11:00 PM,2020,01,14,23,37.4,106,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 12:00 AM,2020,01,15,00,37.4,106,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 01:00 AM,2020,01,15,01,35.2,100,Moderate,30.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 02:00 AM,2020,01,15,02,28.9,86,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 03:00 AM,2020,01,15,03,26.2,81,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 04:00 AM,2020,01,15,04,24.0,76,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 05:00 AM,2020,01,15,05,28.7,86,Moderate,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 06:00 AM,2020,01,15,06,44.9,124,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 07:00 AM,2020,01,15,07,54.9,149,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 08:00 AM,2020,01,15,08,65.4,156,Unhealthy,76.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 09:00 AM,2020,01,15,09,76.7,162,Unhealthy,88.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 10:00 AM,2020,01,15,10,74.8,161,Unhealthy,73.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 11:00 AM,2020,01,15,11,45.4,125,Unhealthy for Sensitive Groups,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 12:00 PM,2020,01,15,12,31.7,92,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 01:00 PM,2020,01,15,13,22.8,74,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 02:00 PM,2020,01,15,14,18.9,65,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 03:00 PM,2020,01,15,15,18.4,64,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 04:00 PM,2020,01,15,16,18.2,64,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 05:00 PM,2020,01,15,17,20.6,69,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 06:00 PM,2020,01,15,18,22.8,74,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 07:00 PM,2020,01,15,19,23.8,76,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 08:00 PM,2020,01,15,20,24.4,77,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 09:00 PM,2020,01,15,21,22.2,72,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 10:00 PM,2020,01,15,22,19.9,67,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-15 11:00 PM,2020,01,15,23,19.9,67,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 12:00 AM,2020,01,16,00,18.2,64,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 01:00 AM,2020,01,16,01,21.0,70,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 02:00 AM,2020,01,16,02,19.9,67,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 03:00 AM,2020,01,16,03,17.2,62,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 04:00 AM,2020,01,16,04,22.4,73,Moderate,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 05:00 AM,2020,01,16,05,25.7,80,Moderate,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 06:00 AM,2020,01,16,06,32.8,95,Moderate,40.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 07:00 AM,2020,01,16,07,35.4,100,Moderate,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 08:00 AM,2020,01,16,08,39.7,111,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 09:00 AM,2020,01,16,09,41.3,115,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 10:00 AM,2020,01,16,10,36.1,102,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 11:00 AM,2020,01,16,11,29.0,87,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 12:00 PM,2020,01,16,12,22.0,72,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 01:00 PM,2020,01,16,13,21.5,71,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 02:00 PM,2020,01,16,14,17.7,63,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 03:00 PM,2020,01,16,15,15.3,58,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 04:00 PM,2020,01,16,16,14.1,55,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 05:00 PM,2020,01,16,17,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 06:00 PM,2020,01,16,18,15.0,57,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 07:00 PM,2020,01,16,19,14.5,56,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 08:00 PM,2020,01,16,20,16.7,61,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 09:00 PM,2020,01,16,21,16.8,61,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 10:00 PM,2020,01,16,22,15.9,59,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-16 11:00 PM,2020,01,16,23,12.9,53,Moderate,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-17 12:00 AM,2020,01,17,00,10.9,45,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-17 01:00 AM,2020,01,17,01,11.9,50,Good,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-17 02:00 AM,2020,01,17,02,12.4,52,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-17 03:00 AM,2020,01,17,03,12.7,52,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-01-17 04:00 AM,2020,01,17,04,13.8,55,Moderate,15.0,UG/M3,1 Hr,Valid
